Sample_ID,Timestamp,Location_ID,City,State,Actual_Microplastic_Count,Predicted_Microplastic_Count,Prediction_Error,Absolute_Error,Predicted_Risk_Level
SMP-2026-0846,2026-05-21 20:00:00,LOC-108,Philadelphia,Pa,284,570.3733333333333,-286.37333333333333,286.37333333333333,High
SMP-2026-0847,2026-05-22 00:00:00,LOC-105,Seattle,Wa,160,165.94,-5.939999999999998,5.939999999999998,Medium
SMP-2026-0848,2026-05-22 04:00:00,LOC-104,New York,Ny,240,353.16333333333336,-113.16333333333336,113.16333333333336,High
SMP-2026-0849,2026-05-22 08:00:00,LOC-108,Philadelphia,Pa,393,366.85,26.149999999999977,26.149999999999977,High
SMP-2026-0850,2026-05-22 12:00:00,LOC-106,New Orleans,La,209,522.1833333333333,-313.1833333333333,313.1833333333333,High
SMP-2026-0851,2026-05-22 16:00:00,LOC-102,Chicago,Il,254,271.24333333333334,-17.24333333333334,17.24333333333334,Medium
SMP-2026-0852,2026-05-22 20:00:00,LOC-104,New York,Ny,929,850.87,78.13,78.13,Critical
SMP-2026-0853,2026-05-23 00:00:00,LOC-104,New York,Ny,110,104.12333333333333,5.876666666666665,5.876666666666665,Medium
SMP-2026-0854,2026-05-23 04:00:00,LOC-106,New Orleans,La,842,727.56,114.44000000000005,114.44000000000005,Critical
SMP-2026-0855,2026-05-23 08:00:00,LOC-106,New Orleans,La,932,782.2366666666667,149.76333333333332,149.76333333333332,Critical
SMP-2026-0856,2026-05-23 12:00:00,LOC-101,New York,Ny,282,415.7033333333333,-133.70333333333332,133.70333333333332,High
SMP-2026-0857,2026-05-23 16:00:00,LOC-108,Philadelphia,Pa,200,246.04666666666665,-46.04666666666665,46.04666666666665,Medium
SMP-2026-0858,2026-05-23 20:00:00,LOC-106,New Orleans,La,340,325.73,14.269999999999982,14.269999999999982,Medium
SMP-2026-0859,2026-05-24 00:00:00,LOC-103,San Francisco,Ca,1056,957.44,98.55999999999995,98.55999999999995,Critical
SMP-2026-0860,2026-05-24 04:00:00,LOC-109,Cleveland,Oh,286,191.26,94.74000000000001,94.74000000000001,Medium
SMP-2026-0861,2026-05-24 08:00:00,LOC-102,Chicago,Il,169,236.44333333333333,-67.44333333333333,67.44333333333333,Medium
SMP-2026-0862,2026-05-24 12:00:00,LOC-108,Philadelphia,Pa,380,403.44666666666666,-23.44666666666666,23.44666666666666,High
SMP-2026-0863,2026-05-24 16:00:00,LOC-110,Annapolis,Md,312,416.62,-104.62,104.62,High
SMP-2026-0864,2026-05-24 20:00:00,LOC-103,San Francisco,Ca,220,196.95666666666668,23.043333333333322,23.043333333333322,Medium
SMP-2026-0865,2026-05-25 00:00:00,LOC-105,Seattle,Wa,547,501.3466666666667,45.65333333333331,45.65333333333331,High
SMP-2026-0866,2026-05-25 04:00:00,LOC-106,New Orleans,La,297,605.6866666666666,-308.6866666666666,308.6866666666666,High
SMP-2026-0867,2026-05-25 08:00:00,LOC-110,Annapolis,Md,57,66.45666666666666,-9.456666666666663,9.456666666666663,Low
SMP-2026-0868,2026-05-25 12:00:00,LOC-106,New Orleans,La,792,642.7866666666666,149.21333333333337,149.21333333333337,High
SMP-2026-0869,2026-05-25 16:00:00,LOC-104,New York,Ny,60,59.52,0.4799999999999969,0.4799999999999969,Low
SMP-2026-0870,2026-05-25 20:00:00,LOC-103,San Francisco,Ca,103,185.52,-82.52000000000001,82.52000000000001,Medium
SMP-2026-0871,2026-05-26 00:00:00,LOC-104,New York,Ny,45,41.42333333333333,3.576666666666668,3.576666666666668,Low
SMP-2026-0872,2026-05-26 04:00:00,LOC-101,New York,Ny,87,86.72333333333333,0.27666666666667084,0.27666666666667084,Low
SMP-2026-0873,2026-05-26 08:00:00,LOC-104,New York,Ny,892,852.8666666666667,39.133333333333326,39.133333333333326,Critical
SMP-2026-0874,2026-05-26 12:00:00,LOC-101,New York,Ny,363,311.23333333333335,51.76666666666665,51.76666666666665,Medium
SMP-2026-0875,2026-05-26 16:00:00,LOC-101,New York,Ny,185,243.11666666666667,-58.116666666666674,58.116666666666674,Medium
SMP-2026-0876,2026-05-26 20:00:00,LOC-110,Annapolis,Md,95,119.41,-24.409999999999997,24.409999999999997,Medium
SMP-2026-0877,2026-05-27 00:00:00,LOC-106,New Orleans,La,556,482.71666666666664,73.28333333333336,73.28333333333336,High
SMP-2026-0878,2026-05-27 04:00:00,LOC-105,Seattle,Wa,235,324.1666666666667,-89.16666666666669,89.16666666666669,Medium
SMP-2026-0879,2026-05-27 08:00:00,LOC-104,New York,Ny,397,345.6933333333333,51.30666666666667,51.30666666666667,Medium
SMP-2026-0880,2026-05-27 12:00:00,LOC-103,San Francisco,Ca,311,296.32666666666665,14.673333333333346,14.673333333333346,Medium
SMP-2026-0881,2026-05-27 16:00:00,LOC-101,New York,Ny,901,768.2433333333333,132.75666666666666,132.75666666666666,Critical
SMP-2026-0882,2026-05-27 20:00:00,LOC-106,New Orleans,La,207,233.14,-26.139999999999986,26.139999999999986,Medium
SMP-2026-0883,2026-05-28 00:00:00,LOC-102,Chicago,Il,274,284.93,-10.930000000000007,10.930000000000007,Medium
SMP-2026-0884,2026-05-28 04:00:00,LOC-108,Philadelphia,Pa,264,214.56,49.44,49.44,Medium
SMP-2026-0885,2026-05-28 08:00:00,LOC-110,Annapolis,Md,218,556.38,-338.38,338.38,High
SMP-2026-0886,2026-05-28 12:00:00,LOC-105,Seattle,Wa,379,345.81333333333333,33.18666666666667,33.18666666666667,Medium
SMP-2026-0887,2026-05-28 16:00:00,LOC-107,Miami,Fl,528,474.47,53.52999999999997,53.52999999999997,High
SMP-2026-0888,2026-05-28 20:00:00,LOC-110,Annapolis,Md,176,188.47333333333333,-12.47333333333333,12.47333333333333,Medium
SMP-2026-0889,2026-05-29 00:00:00,LOC-102,Chicago,Il,923,832.0733333333334,90.92666666666662,90.92666666666662,Critical
SMP-2026-0890,2026-05-29 04:00:00,LOC-108,Philadelphia,Pa,143,189.28666666666666,-46.28666666666666,46.28666666666666,Medium
SMP-2026-0891,2026-05-29 08:00:00,LOC-102,Chicago,Il,421,470.71,-49.70999999999998,49.70999999999998,High
SMP-2026-0892,2026-05-29 12:00:00,LOC-104,New York,Ny,499,418.13,80.87,80.87,High
SMP-2026-0893,2026-05-29 16:00:00,LOC-101,New York,Ny,256,191.32333333333332,64.67666666666668,64.67666666666668,Medium
SMP-2026-0894,2026-05-29 20:00:00,LOC-105,Seattle,Wa,566,564.6033333333334,1.396666666666647,1.396666666666647,High
SMP-2026-0895,2026-05-30 00:00:00,LOC-109,Cleveland,Oh,385,345.5,39.5,39.5,Medium
SMP-2026-0896,2026-05-30 04:00:00,LOC-101,New York,Ny,617,623.6166666666667,-6.616666666666674,6.616666666666674,High
SMP-2026-0897,2026-05-30 08:00:00,LOC-109,Cleveland,Oh,470,518.0533333333333,-48.053333333333285,48.053333333333285,High
SMP-2026-0898,2026-05-30 12:00:00,LOC-108,Philadelphia,Pa,421,498.1433333333333,-77.14333333333332,77.14333333333332,High
SMP-2026-0899,2026-05-30 16:00:00,LOC-106,New Orleans,La,67,66.05,0.9500000000000028,0.9500000000000028,Low
SMP-2026-0900,2026-05-30 20:00:00,LOC-107,Miami,Fl,320,538.48,-218.48000000000002,218.48000000000002,High
SMP-2026-0901,2026-05-31 00:00:00,LOC-103,San Francisco,Ca,326,332.9166666666667,-6.916666666666686,6.916666666666686,Medium
SMP-2026-0902,2026-05-31 04:00:00,LOC-101,New York,Ny,657,591.13,65.87,65.87,High
SMP-2026-0903,2026-05-31 08:00:00,LOC-105,Seattle,Wa,587,374.52666666666664,212.47333333333336,212.47333333333336,High
SMP-2026-0904,2026-05-31 12:00:00,LOC-102,Chicago,Il,581,603.27,-22.269999999999982,22.269999999999982,High
SMP-2026-0905,2026-05-31 16:00:00,LOC-105,Seattle,Wa,257,282.76666666666665,-25.76666666666665,25.76666666666665,Medium
SMP-2026-0906,2026-05-31 20:00:00,LOC-108,Philadelphia,Pa,225,276.42,-51.420000000000016,51.420000000000016,Medium
SMP-2026-0907,2026-06-01 00:00:00,LOC-109,Cleveland,Oh,148,141.59333333333333,6.406666666666666,6.406666666666666,Medium
SMP-2026-0908,2026-06-01 04:00:00,LOC-102,Chicago,Il,704,624.5266666666666,79.47333333333336,79.47333333333336,High
SMP-2026-0909,2026-06-01 08:00:00,LOC-103,San Francisco,Ca,338,332.56,5.439999999999998,5.439999999999998,Medium
SMP-2026-0910,2026-06-01 12:00:00,LOC-103,San Francisco,Ca,461,414.71666666666664,46.28333333333336,46.28333333333336,High
SMP-2026-0911,2026-06-01 16:00:00,LOC-101,New York,Ny,299,395.9433333333333,-96.94333333333333,96.94333333333333,High
SMP-2026-0912,2026-06-01 20:00:00,LOC-108,Philadelphia,Pa,633,536.9233333333333,96.07666666666671,96.07666666666671,High
SMP-2026-0913,2026-06-02 00:00:00,LOC-106,New Orleans,La,176,165.32333333333332,10.676666666666677,10.676666666666677,Medium
SMP-2026-0914,2026-06-02 04:00:00,LOC-108,Philadelphia,Pa,219,313.4266666666667,-94.42666666666668,94.42666666666668,Medium
SMP-2026-0915,2026-06-02 08:00:00,LOC-109,Cleveland,Oh,285,301.30333333333334,-16.30333333333334,16.30333333333334,Medium
SMP-2026-0916,2026-06-02 12:00:00,LOC-105,Seattle,Wa,488,455.3466666666667,32.65333333333331,32.65333333333331,High
SMP-2026-0917,2026-06-02 16:00:00,LOC-103,San Francisco,Ca,56,54.943333333333335,1.0566666666666649,1.0566666666666649,Low
SMP-2026-0918,2026-06-02 20:00:00,LOC-105,Seattle,Wa,119,162.68333333333334,-43.68333333333334,43.68333333333334,Medium
SMP-2026-0919,2026-06-03 00:00:00,LOC-105,Seattle,Wa,272,253.58,18.419999999999987,18.419999999999987,Medium
SMP-2026-0920,2026-06-03 04:00:00,LOC-105,Seattle,Wa,245,344.41333333333336,-99.41333333333336,99.41333333333336,Medium
SMP-2026-0921,2026-06-03 08:00:00,LOC-103,San Francisco,Ca,23,26.58,-3.5799999999999983,3.5799999999999983,Low
SMP-2026-0922,2026-06-03 12:00:00,LOC-110,Annapolis,Md,325,322.02666666666664,2.9733333333333576,2.9733333333333576,Medium
SMP-2026-0923,2026-06-03 16:00:00,LOC-104,New York,Ny,808,741.7333333333333,66.26666666666665,66.26666666666665,Critical
SMP-2026-0924,2026-06-03 20:00:00,LOC-109,Cleveland,Oh,137,128.59666666666666,8.403333333333336,8.403333333333336,Medium
SMP-2026-0925,2026-06-04 00:00:00,LOC-110,Annapolis,Md,296,407.75333333333333,-111.75333333333333,111.75333333333333,High
SMP-2026-0926,2026-06-04 04:00:00,LOC-109,Cleveland,Oh,195,326.1433333333333,-131.14333333333332,131.14333333333332,Medium
SMP-2026-0927,2026-06-04 08:00:00,LOC-102,Chicago,Il,633,669.5266666666666,-36.52666666666664,36.52666666666664,High
SMP-2026-0928,2026-06-04 12:00:00,LOC-108,Philadelphia,Pa,201,315.05,-114.05000000000001,114.05000000000001,Medium
SMP-2026-0929,2026-06-04 16:00:00,LOC-108,Philadelphia,Pa,245,365.9166666666667,-120.91666666666669,120.91666666666669,High
SMP-2026-0930,2026-06-04 20:00:00,LOC-107,Miami,Fl,447,490.68333333333334,-43.68333333333334,43.68333333333334,High
SMP-2026-0931,2026-06-05 00:00:00,LOC-108,Philadelphia,Pa,307,333.61333333333334,-26.613333333333344,26.613333333333344,Medium
SMP-2026-0932,2026-06-05 04:00:00,LOC-103,San Francisco,Ca,403,480.37,-77.37,77.37,High
SMP-2026-0933,2026-06-05 08:00:00,LOC-106,New Orleans,La,39,36.163333333333334,2.836666666666666,2.836666666666666,Low
SMP-2026-0934,2026-06-05 12:00:00,LOC-101,New York,Ny,274,393.3066666666667,-119.30666666666667,119.30666666666667,High
SMP-2026-0935,2026-06-05 16:00:00,LOC-107,Miami,Fl,180,246.59333333333333,-66.59333333333333,66.59333333333333,Medium
SMP-2026-0936,2026-06-05 20:00:00,LOC-101,New York,Ny,495,443.9533333333333,51.04666666666668,51.04666666666668,High
SMP-2026-0937,2026-06-06 00:00:00,LOC-109,Cleveland,Oh,110,221.83666666666667,-111.83666666666667,111.83666666666667,Medium
SMP-2026-0938,2026-06-06 04:00:00,LOC-101,New York,Ny,616,599.22,16.779999999999973,16.779999999999973,High
SMP-2026-0939,2026-06-06 08:00:00,LOC-101,New York,Ny,43,74.22333333333333,-31.22333333333333,31.22333333333333,Low
SMP-2026-0940,2026-06-06 12:00:00,LOC-107,Miami,Fl,542,525.7833333333333,16.216666666666697,16.216666666666697,High
SMP-2026-0941,2026-06-06 16:00:00,LOC-102,Chicago,Il,339,429.92,-90.92000000000002,90.92000000000002,High
SMP-2026-0942,2026-06-06 20:00:00,LOC-105,Seattle,Wa,95,172.06,-77.06,77.06,Medium
SMP-2026-0943,2026-06-07 00:00:00,LOC-108,Philadelphia,Pa,616,578.7933333333333,37.206666666666706,37.206666666666706,High
SMP-2026-0944,2026-06-07 04:00:00,LOC-108,Philadelphia,Pa,855,731.6,123.39999999999998,123.39999999999998,Critical
SMP-2026-0945,2026-06-07 08:00:00,LOC-103,San Francisco,Ca,191,273.05333333333334,-82.05333333333334,82.05333333333334,Medium
SMP-2026-0946,2026-06-07 12:00:00,LOC-107,Miami,Fl,249,252.29,-3.289999999999992,3.289999999999992,Medium
SMP-2026-0947,2026-06-07 16:00:00,LOC-103,San Francisco,Ca,261,251.14333333333335,9.856666666666655,9.856666666666655,Medium
SMP-2026-0948,2026-06-07 20:00:00,LOC-106,New Orleans,La,174,170.18666666666667,3.8133333333333326,3.8133333333333326,Medium
SMP-2026-0949,2026-06-08 00:00:00,LOC-106,New Orleans,La,329,257.8333333333333,71.16666666666669,71.16666666666669,Medium
SMP-2026-0950,2026-06-08 04:00:00,LOC-103,San Francisco,Ca,370,451.69,-81.69,81.69,High
SMP-2026-0951,2026-06-08 08:00:00,LOC-107,Miami,Fl,122,104.40333333333334,17.596666666666664,17.596666666666664,Medium
SMP-2026-0952,2026-06-08 12:00:00,LOC-103,San Francisco,Ca,489,542.4466666666667,-53.446666666666715,53.446666666666715,High
SMP-2026-0953,2026-06-08 16:00:00,LOC-108,Philadelphia,Pa,205,227.80333333333334,-22.80333333333334,22.80333333333334,Medium
SMP-2026-0954,2026-06-08 20:00:00,LOC-110,Annapolis,Md,553,480.07,72.93,72.93,High
SMP-2026-0955,2026-06-09 00:00:00,LOC-104,New York,Ny,596,594.3866666666667,1.613333333333344,1.613333333333344,High
SMP-2026-0956,2026-06-09 04:00:00,LOC-101,New York,Ny,633,631.7433333333333,1.2566666666666606,1.2566666666666606,High
SMP-2026-0957,2026-06-09 08:00:00,LOC-104,New York,Ny,333,285.18333333333334,47.81666666666666,47.81666666666666,Medium
SMP-2026-0958,2026-06-09 12:00:00,LOC-107,Miami,Fl,365,367.21,-2.2099999999999795,2.2099999999999795,High
SMP-2026-0959,2026-06-09 16:00:00,LOC-104,New York,Ny,175,227.32333333333332,-52.32333333333332,52.32333333333332,Medium
SMP-2026-0960,2026-06-09 20:00:00,LOC-106,New Orleans,La,43,34.89,8.11,8.11,Low
SMP-2026-0961,2026-06-10 00:00:00,LOC-109,Cleveland,Oh,128,180.26,-52.25999999999999,52.25999999999999,Medium
SMP-2026-0962,2026-06-10 04:00:00,LOC-101,New York,Ny,462,425.59,36.410000000000025,36.410000000000025,High
SMP-2026-0963,2026-06-10 08:00:00,LOC-105,Seattle,Wa,488,407.1166666666667,80.88333333333333,80.88333333333333,High
SMP-2026-0964,2026-06-10 12:00:00,LOC-107,Miami,Fl,432,498.7866666666667,-66.78666666666669,66.78666666666669,High
SMP-2026-0965,2026-06-10 16:00:00,LOC-101,New York,Ny,260,261.3066666666667,-1.306666666666672,1.306666666666672,Medium
SMP-2026-0966,2026-06-10 20:00:00,LOC-104,New York,Ny,149,233.73666666666668,-84.73666666666668,84.73666666666668,Medium
SMP-2026-0967,2026-06-11 00:00:00,LOC-106,New Orleans,La,129,198.02666666666667,-69.02666666666667,69.02666666666667,Medium
SMP-2026-0968,2026-06-11 04:00:00,LOC-102,Chicago,Il,804,688.9633333333334,115.03666666666663,115.03666666666663,High
SMP-2026-0969,2026-06-11 08:00:00,LOC-110,Annapolis,Md,316,435.61,-119.61000000000001,119.61000000000001,High
SMP-2026-0970,2026-06-11 12:00:00,LOC-105,Seattle,Wa,354,350.18666666666667,3.8133333333333326,3.8133333333333326,High
SMP-2026-0971,2026-06-11 16:00:00,LOC-110,Annapolis,Md,780,694.58,85.41999999999996,85.41999999999996,High
SMP-2026-0972,2026-06-11 20:00:00,LOC-101,New York,Ny,324,291.00666666666666,32.99333333333334,32.99333333333334,Medium
SMP-2026-0973,2026-06-12 00:00:00,LOC-106,New Orleans,La,397,382.9266666666667,14.073333333333323,14.073333333333323,High
SMP-2026-0974,2026-06-12 04:00:00,LOC-106,New Orleans,La,277,245.46333333333334,31.53666666666666,31.53666666666666,Medium
SMP-2026-0975,2026-06-12 08:00:00,LOC-104,New York,Ny,368,281.1433333333333,86.85666666666668,86.85666666666668,Medium
SMP-2026-0976,2026-06-12 12:00:00,LOC-108,Philadelphia,Pa,825,693.5833333333334,131.41666666666663,131.41666666666663,High
SMP-2026-0977,2026-06-12 16:00:00,LOC-104,New York,Ny,692,688.2566666666667,3.7433333333333394,3.7433333333333394,High
SMP-2026-0978,2026-06-12 20:00:00,LOC-108,Philadelphia,Pa,124,135.23666666666668,-11.236666666666679,11.236666666666679,Medium
SMP-2026-0979,2026-06-13 00:00:00,LOC-108,Philadelphia,Pa,180,402.19666666666666,-222.19666666666666,222.19666666666666,High
SMP-2026-0980,2026-06-13 04:00:00,LOC-105,Seattle,Wa,203,268.37333333333333,-65.37333333333333,65.37333333333333,Medium
SMP-2026-0981,2026-06-13 08:00:00,LOC-104,New York,Ny,110,120.45333333333333,-10.453333333333333,10.453333333333333,Medium
SMP-2026-0982,2026-06-13 12:00:00,LOC-102,Chicago,Il,253,227.25666666666666,25.74333333333334,25.74333333333334,Medium
SMP-2026-0983,2026-06-13 16:00:00,LOC-103,San Francisco,Ca,340,311.68,28.319999999999993,28.319999999999993,Medium
SMP-2026-0984,2026-06-13 20:00:00,LOC-103,San Francisco,Ca,223,197.57666666666665,25.423333333333346,25.423333333333346,Medium
SMP-2026-0985,2026-06-14 00:00:00,LOC-104,New York,Ny,187,194.27,-7.27000000000001,7.27000000000001,Medium
SMP-2026-0986,2026-06-14 04:00:00,LOC-104,New York,Ny,283,238.58333333333334,44.41666666666666,44.41666666666666,Medium
SMP-2026-0987,2026-06-14 08:00:00,LOC-110,Annapolis,Md,361,295.5833333333333,65.41666666666669,65.41666666666669,Medium
SMP-2026-0988,2026-06-14 12:00:00,LOC-105,Seattle,Wa,628,569.6566666666666,58.34333333333336,58.34333333333336,High
SMP-2026-0989,2026-06-14 16:00:00,LOC-104,New York,Ny,327,358.5733333333333,-31.573333333333323,31.573333333333323,High
SMP-2026-0990,2026-06-14 20:00:00,LOC-110,Annapolis,Md,660,710.6866666666666,-50.68666666666661,50.68666666666661,Critical
SMP-2026-0991,2026-06-15 00:00:00,LOC-108,Philadelphia,Pa,439,388.07666666666665,50.923333333333346,50.923333333333346,High
SMP-2026-0992,2026-06-15 04:00:00,LOC-106,New Orleans,La,397,449.4,-52.39999999999998,52.39999999999998,High
SMP-2026-0993,2026-06-15 08:00:00,LOC-106,New Orleans,La,933,813.1966666666667,119.80333333333328,119.80333333333328,Critical
SMP-2026-0994,2026-06-15 12:00:00,LOC-108,Philadelphia,Pa,321,389.56666666666666,-68.56666666666666,68.56666666666666,High
SMP-2026-0995,2026-06-15 16:00:00,LOC-107,Miami,Fl,394,367.1666666666667,26.833333333333314,26.833333333333314,High
SMP-2026-0996,2026-06-15 20:00:00,LOC-110,Annapolis,Md,623,534.5833333333334,88.41666666666663,88.41666666666663,High
SMP-2026-0997,2026-06-16 00:00:00,LOC-110,Annapolis,Md,206,196.6,9.400000000000006,9.400000000000006,Medium
SMP-2026-0998,2026-06-16 04:00:00,LOC-108,Philadelphia,Pa,230,245.68333333333334,-15.683333333333337,15.683333333333337,Medium
SMP-2026-0999,2026-06-16 08:00:00,LOC-102,Chicago,Il,604,358.92333333333335,245.07666666666665,245.07666666666665,High
SMP-2026-1000,2026-06-16 12:00:00,LOC-109,Cleveland,Oh,473,437.64666666666665,35.35333333333335,35.35333333333335,High
